kx,ky,ε_up_1,ε_dn_1,ε_up_2,ε_dn_2
-1.0630641807601826,1.0630641807601826,-2.2322607079861436,-2.7943759700813735,1.6649312691187466,2.227046531213976
-1.0789308103237674,1.0789308103237674,-2.1598722978474703,-2.743727847861805,1.624576374486802,2.2084319245011383
-1.0947974398873521,1.0947974398873521,-2.0874062582614594,-2.6937272489099926,1.583474549746897,2.189795540395431
-1.1106640694509369,1.1106640694509369,-2.0148930146869217,-2.6444343497300764,1.5416246392521222,2.1711659742952754
-1.1265306990145216,1.1265306990145216,-1.9423626963645673,-2.5959104040530243,1.4990258968659937,2.1525736045544503
-1.1423973285781066,1.1423973285781066,-1.8698451339021875,-2.5482177434780438,1.4556780146365291,2.1340506242123847
-1.1582639581416914,1.1582639581416914,-1.7973698611801596,-2.501419768059481,1.411581155048718,2.115631061928039
-1.1741305877052763,1.1741305877052763,-1.7249661226012445,-2.455580924641623,1.3667359878488305,2.0973507898892088
-1.189997217268861,1.189997217268861,-1.6526628870408824,-2.410766670518428,1.3211437327669664,2.0792475162445125
-1.2058638468324459,1.2058638468324459,-1.5804888703153246,-2.3670434197851633,1.2748062099262303,2.0613607593960688
-1.2217304763960306,1.2217304763960306,-1.508472568633082,-2.324478469567751,1.2277259003758554,2.0437318013105243
-1.2375971059596154,1.2375971059596154,-1.4366423064178182,-2.283139903179738,1.1799060201091625,2.026403616871083
-1.2534637355232003,1.2534637355232003,-1.3650263032233718,-2.243096467185934,1.131350612260642,2.0094207762232044
-1.269330365086785,1.269330365086785,-1.2936527664159252,-2.204417419368343,1.0820646641317244,1.992829317084142
-1.28519699465037,1.28519699465037,-1.2225500192134473,-2.1671723447188755,1.0320542586108647,1.9766765841162925
-1.3010636242139548,1.3010636242139548,-1.1517466781018657,-2.13143093685054,0.9813267739838385,1.961011032732513
-1.3169302537775396,1.3169302537775396,-1.0812719005151268,-2.097262742650112,0.9298911529988685,1.945881995133854
-1.3327968833411243,1.3327968833411243,-1.0111557345557405,-2.0647368686139567,0.8777582729416488,1.931339406999865
-1.348663512904709,1.348663512904709,-0.9414296202311466,-2.033921648132776,0.824941466175092,1.9174334940767217
-1.364530142468294,1.364530142468294,-0.8721271212509504,-2.0048842700298986,0.7714572701694338,1.9042144189483823
-1.3803967720318788,1.3803967720318788,-0.8032850173799364,-1.977690369908711,0.7173265369992232,1.8917318895279975
-1.3962634015954636,1.3962634015954636,-0.7349449782321325,-1.952403587309175,0.6625761231752225,1.880034732252265
-1.4121300311590483,1.4121300311590483,-0.6671562080420022,-1.9290850932735761,0.6072415493311367,1.869170434562711
-1.427996660722633,1.427996660722633,-0.599979778273446,-1.9077930946188704,0.5513713466108429,1.8591846629562665
-1.443863290286218,1.443863290286218,-0.5334960339285151,-1.8885823229270944,0.49503447560414277,1.8501207646027225
-1.4597299198498028,1.4597299198498028,-0.4678179112037977,-1.8715035178964883,0.438333655466286,1.8420192621589768
-1.4755965494133878,1.4755965494133878,-0.4031163825793439,-1.8566029161297675,0.38143081929459205,1.8349173528450156
-1.4914631789769726,1.4914631789769726,-0.33967277451087363,-1.8439217575510627,0.32459944092254683,1.828848423962736
-1.5073298085405573,1.5073298085405573,-0.2779963439186393,-1.8334958223213655,0.26834211931559376,1.823841597718319
-1.523196438104142,1.523196438104142,-0.21911787189475432,-1.8253550112619104,0.21368417898245576,1.8199213183496115
-1.5390630676677268,1.5390630676677268,-0.16540738243498698,-1.8195229823223158,0.16299139420124809,1.817106994088577
-1.5549296972313118,1.5549296972313118,-0.12291550198372593,-1.81601685451226,0.12231135284354802,1.8154127053720828
-1.5707963267948966,1.5707963267948966,-0.1051530110323654,-1.8148469889676346,0.1051530110323654,1.8148469889676346
-1.5707963267948966,1.5707963267948966,-0.1051530110323654,-1.8148469889676346,0.1051530110323654,1.8148469889676346
-1.5549296972313118,1.5866629563584813,-0.10460927680620535,-1.8143032547414752,0.10521342594638328,1.8149074038816524
-1.5390630676677268,1.6025295859220663,-0.10297862162200044,-1.8126725995572697,0.10539460985573934,1.8150885877910086
-1.523196438104142,1.618396215485651,-0.10026268741129674,-1.809956665346566,0.1056963803235953,1.8153903582588646
-1.5073298085405573,1.6342628450492358,-0.09646420888962448,-1.8061581868248937,0.10611843349267003,1.8158124114279395
-1.4914631789769726,1.6501294746128206,-0.09158701080287146,-1.801280988738141,0.10666034439119809,1.8163543223264673
-1.4755965494133876,1.6659961041764055,-0.08563600407608873,-1.7953299820113582,0.10732156736084064,1.81701554529611
-1.4597299198498028,1.6818627337399903,-0.07861718086860503,-1.7883111588038743,0.1081014366061166,1.817795414541386
-1.443863290286218,1.697729363303575,-0.07053760854043023,-1.7802315864756997,0.10899916686480271,1.818693144800072
-1.4279966607226333,1.7135959928671598,-0.06140542253602266,-1.7710994004712919,0.11001385419862575,1.8197078321338953
-1.4121300311590483,1.7294626224307448,-0.05122981819258643,-1.760923796127856,0.11114447690345197,1.820838454838721
-1.3962634015954636,1.7453292519943295,-0.04002104148114649,-1.7497150194164157,0.11238989653805642,1.8220838744733259
-1.3803967720318788,1.7611958815579143,-0.027790378689723894,-1.7374843566249933,0.11374885907043675,1.823442837005706
-1.3645301424682938,1.7770625111214993,-0.01455014505900043,-1.7242441229942698,0.11521999614051714,1.8249139740757865
-1.348663512904709,1.792929140685084,-0.00031367238191626345,-1.710007650317186,0.11680182643797088,1.82649580437324
-1.3327968833411243,1.8087957702486688,0.014904704420317216,-1.6947892735149521,0.11849275719377461,1.828186735129044
-1.3169302537775396,1.8246623998122535,0.031089661732266793,-1.6786043162030022,0.12029108578399117,1.8299850637192607
-1.3010636242139548,1.8405290293758383,0.04822490267385926,-1.66146907526141,0.12219500144416817,1.8318889793794375
-1.2851969946503699,1.8563956589394233,0.066293173509959,-1.6434008044253103,0.12420258709262366,1.833896565027893
-1.269330365086785,1.872262288503008,0.08527628102341522,-1.6244176969118542,0.12631182126078544,1.8360057991960548
-1.2534637355232003,1.8881289180665928,0.10515511083409124,-1.6045388671011782,0.12852058012863843,1.8382145580639078
-1.2375971059596154,1.9039955476301778,0.12590964664542426,-1.5837843312898454,0.13082663966323094,1.8405206175985
-1.2217304763960306,1.9198621771937625,0.1332276778580881,-1.5621749875361308,0.1475189903991384,1.8429216557933574
-1.2058638468324459,1.9357288067573473,0.1357212770712748,-1.5397325946174496,0.1699613833178194,1.8454152550065444
-1.189997217268861,1.951595436320932,0.138304926459757,-1.5164797501211107,0.19321422781415865,1.8479989043950265
-1.1741305877052761,1.967462065884517,0.14097602450760693,-1.4924398676904616,0.21725411024480779,1.8506700024428762
-1.1582639581416914,1.9833286954481018,0.14373188164550954,-1.4676371534493378,0.2420568244859319,1.8534258595807787
-1.1423973285781066,1.9991953250116865,0.14656972295893111,-1.4420965816285427,0.26759739630672674,1.8562637008942002
-1.1265306990145219,2.0150619545752715,0.14948669098222278,-1.415843869418919,0.2938501085163503,1.8591806689174921
-1.1106640694509369,2.0309285841388562,0.1524798485758454,-1.388905451076315,0.32078852685895465,1.8621738265111145
-1.0947974398873521,2.046795213702441,0.15554618188382174,-1.3613084513045288,0.3483855266307406,1.8652401598190909
-1.0789308103237674,2.0626618432660258,0.1586826033684321,-1.3330806579430339,0.37661331999223546,1.8683765813037014
-1.0630641807601826,2.0785284728296105,0.16188595491910518,-1.304250493986978,0.40544348394829177,1.8715799328543743
-1.0471975511965979,2.0943951023931953,0.16515301103236535,-1.274846988967635,0.4348469889676343,1.8748469889676347
-1.0313309216330129,2.11026173195678,0.1684804820596435,-1.2448997497221321,0.4647942282131371,1.8781744599949128
-1.0154642920694281,2.126128361520365,0.17186501751967254,-1.2144389305818708,0.49525504735339865,1.8815589954549417
-0.9995976625058433,2.14199499108395,0.17530320947213918,-1.183495203009672,0.5261987749255974,1.8849971874074085
-0.9837310329422584,2.1578616206475347,0.17879159594918992,-1.1520997247162135,0.5575942532190558,1.8884855738844593
-0.9678644033786736,2.1737282502111195,0.18232666444134082,-1.1202841082868562,0.589409869648413,1.8920206423766102
-0.9519977738150889,2.1895948797747042,0.18590485543427482,-1.0880803893504503,0.6216135885848191,1.8955988333695442
-0.936131144251504,2.205461509338289,0.18952256599297246,-1.055520994322172,0.6541729836130975,1.8992165439282418
-0.9202645146879191,2.2213281389018737,0.1931761533895613,-1.0226387077528727,0.6870552701823966,1.9028701313248306
-0.9043978851243344,2.237194768465459,0.19686193877123426,-0.989466639317816,0.7202273386174534,1.9065559167065036
-0.8885312555607495,2.2530613980290437,0.20057621086454258,-0.9560381904780404,0.7536557874572289,1.910270188799812
-0.8726646259971648,2.2689280275926285,0.20431522971233385,-0.9223870208479193,0.78730695708735,1.9140092076476032
-0.85679799643358,2.284794657156213,0.2080752304395712,-0.8885470143027826,0.8211469636324867,1.9177692083748406
-0.8409313668699951,2.300661286719798,0.2118524270442441,-0.8545522448607267,0.8551417330745428,1.9215464049795135
-0.8250647373064103,2.3165279162833827,0.21564301620955084,-0.8204369423729665,0.8892570355623028,1.9253369941448202
-0.8091981077428255,2.3323945458469675,0.21944318113351624,-0.7862354580572768,0.9234585198779925,1.9291371590687856
-0.7933314781792407,2.3482611754105527,0.22324909537218846,-0.751982229909227,0.9577117480260422,1.9329430733074577
-0.7774648486156558,2.3641278049741374,0.2270569266925424,-0.7177117480260418,0.9919822299092276,1.9367509046278117
-0.761598219052071,2.379994434537722,0.23086284093121456,-0.6834585198779928,1.0262354580572766,1.940556818866484
-0.7457315894884862,2.395861064101307,0.23466300585517996,-0.6492570355623031,1.0604369423729663,1.9443569837904493
-0.7298649599249014,2.4117276936648917,0.23845359502048669,-0.6151417330745427,1.0945522448607266,1.9481475729557562
-0.7139983303613167,2.4275943232284765,0.2422307916251596,-0.5811469636324869,1.1285470143027825,1.951924769560429
-0.6981317007977318,2.443460952792061,0.24599079235239696,-0.5473069570873502,1.1623870208479192,1.9556847702876663
-0.682265071234147,2.459327582355646,0.24972981120018822,-0.5136557874572292,1.1960381904780402,1.9594237891354576
-0.6663984416705621,2.475194211919231,0.25344408329349677,-0.4802273386174528,1.2294666393178164,1.963138061228766
-0.6505318121069774,2.491060841482816,0.2571298686751695,-0.4470552701823969,1.2626387077528725,1.9668238466104389
-0.6346651825433927,2.5069274710464002,0.26078345607175835,-0.4141729836130984,1.295520994322171,1.9704774340070277
-0.6187985529798077,2.5227941006099854,0.264401166630456,-0.3816135885848193,1.32808038935045,1.9740951445657253
-0.6029319234162229,2.53866073017357,0.26797935762339,-0.34940986964841314,1.3602841082868562,1.9776733355586593
-0.5870652938526381,2.554527359737155,0.2715144261155409,-0.317594253219056,1.3920997247162132,1.9812084040508102
-0.5711986642890533,2.5703939893007397,0.27500281259259163,-0.28619877492559764,1.4234952030096717,1.984696790527861
-0.5553320347254684,2.5862606188643245,0.27844100454505827,-0.25525504735339904,1.4544389305818703,1.9881349824803274
-0.5394654051618837,2.6021272484279097,0.2818255400050873,-0.224794228213137,1.4848997497221323,1.9915195179403566
-0.5235987755982989,2.617993877991494,0.28515301103236523,-0.1948469889676352,1.5148469889676341,1.9948469889676346
-0.507732146034714,2.633860507555079,0.2884200671456256,-0.165443483948292,1.5442504939869774,1.998114045080895
-0.4918655164711292,2.649727137118664,0.2916234186962987,-0.13661331999223558,1.5730806579430339,2.001317396631568
-0.47599888690754444,2.6655937666822487,0.29475984018090906,-0.10838552663074075,1.6013084513045286,2.004453818116178
-0.4601322573439597,2.6814603962458334,0.2978261734888854,-0.08078852685895477,1.6289054510763146,2.0075201514241545
-0.4442656277803749,2.697327025809418,0.300819331082508,-0.05385010851635064,1.6558438694189186,2.010513309017777
-0.42839899821678995,2.7131936553730034,0.3037362991057997,-0.02759739630672653,1.6820965816285427,2.013430277041069
-0.4125323686532052,2.7290602849365877,0.30657414041922126,-0.0020568244859323626,1.7076371534493369,2.016268118354491
-0.3966657390896202,2.744926914500173,0.3093299975571239,0.022745889755192428,1.732439867690462,2.0190239754923933
-0.38079910952603546,2.7607935440637577,0.3120010956049737,0.046785772185841235,1.7564797501211107,2.021695073540243
-0.3649324799624507,2.7766601736273424,0.314584744993456,0.07003861668218048,1.7797325946174498,2.0242787229287256
-0.34906585039886595,2.792526803190927,0.3170783442066427,0.09248100960086147,1.8021749875361308,2.026772322141912
-0.3331992208352812,2.808393432754512,0.31947938240149987,0.11409035335457562,1.823784331289845,2.0291733603367694
-0.3173325912716962,2.824260062318097,0.3217854419360924,0.13484488916590898,1.8445388671011784,2.0314794198713617
-0.30146596170811146,2.8401266918816814,0.3239942008039454,0.15472371897658443,1.8644176969118536,2.0336881787392147
-0.2855993321445265,2.8559933214452666,0.3261034349721071,0.1737068264900412,1.8834008044253103,2.0357974129073764
-0.26973270258094173,2.8718599510088514,0.32811102062056263,0.1917750973261405,1.9014690752614098,2.037804998555832
-0.253866073017357,2.887726580572436,0.33001493628073963,0.2089103382677331,1.9186043162030024,2.0397089142160088
-0.23799944345377222,2.903593210136021,0.3318132648709562,0.22509529557968255,1.934789273514952,2.0415072428062255
-0.22213281389018746,2.9194598396996057,0.3335041956267599,0.24031367238191614,1.9500076503171855,2.043198173562029
-0.2062661843266025,2.935326469263191,0.33508602592421366,0.25455014505900064,1.96424412299427,2.0447800038594828
-0.19039955476301773,2.951193098826775,0.3365571629942941,0.26779037868972355,1.9774843566249927,2.0462511409295634
-0.17453292519943298,2.9670597283903604,0.33791612552667427,0.28002104148114637,1.9897150194164157,2.0476101034619436
-0.15866629563584822,2.9829263579539447,0.33916154516127883,0.2912298181925861,2.0009237961278554,2.048855523096548
-0.14279966607226346,2.99879298751753,0.34029216786610506,0.30140542253602254,2.011099400471292,2.049986145801374
-0.1269330365086785,3.0146596170811146,0.3413068551999281,0.3105376085404301,2.0202315864756994,2.0510008331351974
-0.11106640694509373,3.0305262466446994,0.3422045854586142,0.3186171808686049,2.0283111588038745,2.0518985633938835
-0.09519977738150875,3.0463928762082846,0.3429844547038903,0.3256360040760886,2.035329982011358,2.0526784326391594
-0.079333147817924,3.062259505771869,0.3436456776735326,0.3315870108028711,2.0412809887381407,2.053339655608802
-0.06346651825433924,3.078126135335454,0.3441875885720609,0.33646420888962436,2.0461581868248935,2.0538815665073304
-0.04759988869075449,3.0939927648990384,0.3446096417411355,0.3402626874112966,2.049956665346566,2.054303619676405
-0.03173325912716973,3.1098593944626236,0.3449114122089916,0.34297862162200055,2.05267259955727,2.054605390144261
-0.015866629563584755,3.1257260240262084,0.3450925961183475,0.34460927680620523,2.0543032547414746,2.054786574053617
0.0,3.141592653589793,0.3451530110323653,0.3451530110323653,2.0548469889676344,2.0548469889676344
0.0,3.141592653589793,0.3451530110323653,0.3451530110323653,2.0548469889676344,2.0548469889676344
0.015866629563584814,3.1257260240262084,0.34460927680620523,0.3450925961183475,2.054786574053617,2.0543032547414746
0.03173325912716963,3.1098593944626236,0.34297862162200055,0.3449114122089916,2.054605390144261,2.05267259955727
0.04759988869075444,3.093992764899039,0.3402626874112966,0.3446096417411355,2.054303619676405,2.049956665346566
0.06346651825433926,3.0781261353354537,0.33646420888962414,0.3441875885720609,2.0538815665073304,2.0461581868248935
0.07933314781792407,3.062259505771869,0.3315870108028711,0.3436456776735326,2.053339655608802,2.0412809887381407
0.09519977738150888,3.046392876208284,0.3256360040760884,0.34298445470389005,2.0526784326391594,2.0353299820113575
0.11106640694509369,3.0305262466446994,0.3186171808686049,0.3422045854586142,2.0518985633938835,2.0283111588038745
0.12693303650867852,3.0146596170811146,0.3105376085404301,0.3413068551999281,2.0510008331351974,2.0202315864756994
0.14279966607226333,2.99879298751753,0.30140542253602254,0.34029216786610506,2.049986145801374,2.011099400471292
0.15866629563584814,2.982926357953945,0.2912298181925863,0.33916154516127883,2.048855523096548,2.0009237961278554
0.17453292519943295,2.9670597283903604,0.28002104148114637,0.33791612552667427,2.0476101034619436,1.9897150194164157
0.19039955476301776,2.951193098826775,0.26779037868972355,0.3365571629942941,2.0462511409295634,1.9774843566249927
0.2062661843266026,2.9353264692631904,0.2545501450590004,0.33508602592421366,2.0447800038594828,1.9642441229942698
0.22213281389018738,2.9194598396996057,0.24031367238191614,0.3335041956267599,2.043198173562029,1.9500076503171855
0.23799944345377222,2.903593210136021,0.22509529557968255,0.3318132648709562,2.0415072428062255,1.934789273514952
0.25386607301735703,2.887726580572436,0.2089103382677331,0.33001493628073963,2.0397089142160088,1.9186043162030024
0.26973270258094184,2.8718599510088514,0.1917750973261405,0.32811102062056263,2.037804998555832,1.9014690752614098
0.28559933214452665,2.8559933214452666,0.1737068264900412,0.32610343497210703,2.0357974129073764,1.8834008044253105
0.30146596170811146,2.8401266918816814,0.15472371897658443,0.3239942008039454,2.0336881787392147,1.8644176969118536
0.3173325912716963,2.8242600623180967,0.13484488916590842,0.32178544193609243,2.0314794198713617,1.8445388671011775
0.3331992208352811,2.808393432754512,0.11409035335457562,0.31947938240149987,2.0291733603367694,1.823784331289845
0.3490658503988659,2.792526803190927,0.09248100960086147,0.31707834420664277,2.026772322141912,1.8021749875361306
0.3649324799624507,2.7766601736273424,0.07003861668218048,0.314584744993456,2.0242787229287256,1.7797325946174498
0.3807991095260355,2.7607935440637577,0.046785772185841235,0.3120010956049737,2.021695073540243,1.7564797501211107
0.3966657390896204,2.744926914500173,0.022745889755192428,0.309329997557124,2.0190239754923933,1.7324398676904618
0.4125323686532052,2.7290602849365877,-0.0020568244859323626,0.30657414041922126,2.016268118354491,1.7076371534493369
0.42839899821678995,2.7131936553730034,-0.02759739630672653,0.3037362991057997,2.013430277041069,1.6820965816285427
0.44426562778037476,2.697327025809418,-0.05385010851635064,0.300819331082508,2.010513309017777,1.6558438694189186
0.46013225734395957,2.6814603962458334,-0.08078852685895477,0.2978261734888854,2.0075201514241545,1.6289054510763146
0.47599888690754444,2.6655937666822487,-0.10838552663074075,0.29475984018090906,2.004453818116178,1.6013084513045286
0.49186551647112925,2.649727137118664,-0.13661331999223558,0.2916234186962987,2.001317396631568,1.5730806579430339
0.5077321460347141,2.633860507555079,-0.165443483948292,0.2884200671456256,1.998114045080895,1.5442504939869774
0.5235987755982988,2.6179938779914944,-0.19484698896763442,0.28515301103236546,1.9948469889676348,1.5148469889676348
0.5394654051618837,2.6021272484279097,-0.224794228213137,0.2818255400050873,1.9915195179403566,1.4848997497221323
0.5553320347254684,2.5862606188643245,-0.25525504735339904,0.27844100454505827,1.9881349824803274,1.4544389305818703
0.5711986642890533,2.5703939893007397,-0.28619877492559764,0.27500281259259163,1.984696790527861,1.4234952030096717
0.5870652938526382,2.554527359737155,-0.317594253219056,0.2715144261155409,1.9812084040508102,1.3920997247162132
0.6029319234162229,2.53866073017357,-0.34940986964841314,0.26797935762339,1.9776733355586593,1.3602841082868562
0.6187985529798077,2.5227941006099854,-0.3816135885848193,0.264401166630456,1.9740951445657253,1.32808038935045
0.6346651825433925,2.5069274710464007,-0.4141729836130976,0.26078345607175835,1.9704774340070277,1.2955209943221717
0.6505318121069774,2.491060841482816,-0.4470552701823969,0.2571298686751695,1.9668238466104389,1.2626387077528725
0.6663984416705622,2.4751942119192307,-0.4802273386174536,0.25344408329349655,1.9631380612287659,1.2294666393178157
0.682265071234147,2.459327582355646,-0.5136557874572292,0.24972981120018822,1.9594237891354576,1.1960381904780402
0.6981317007977318,2.443460952792061,-0.5473069570873502,0.24599079235239696,1.9556847702876663,1.1623870208479192
0.7139983303613165,2.4275943232284765,-0.5811469636324869,0.2422307916251596,1.951924769560429,1.1285470143027825
0.7298649599249014,2.4117276936648917,-0.6151417330745427,0.23845359502048669,1.9481475729557562,1.0945522448607266
0.7457315894884863,2.395861064101307,-0.6492570355623031,0.23466300585517996,1.9443569837904493,1.0604369423729663
0.761598219052071,2.379994434537722,-0.6834585198779928,0.23086284093121456,1.940556818866484,1.0262354580572766
0.7774648486156559,2.364127804974137,-0.7177117480260425,0.22705692669254238,1.9367509046278117,0.9919822299092269
0.7933314781792408,2.3482611754105522,-0.7519822299092278,0.2232490953721884,1.9329430733074577,0.9577117480260415
0.8091981077428255,2.3323945458469675,-0.7862354580572768,0.21944318113351624,1.9291371590687856,0.9234585198779925
0.8250647373064104,2.3165279162833827,-0.8204369423729665,0.21564301620955084,1.9253369941448202,0.8892570355623028
0.8409313668699951,2.300661286719798,-0.8545522448607267,0.2118524270442441,1.9215464049795135,0.8551417330745428
0.8567979964335799,2.284794657156213,-0.8885470143027826,0.20807523043957127,1.9177692083748406,0.8211469636324866
